"Plot Title: 10767836"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10767836, SEN S/N: 10767836)","Coupler Detached (LGR S/N: 10767836)","Coupler Attached (LGR S/N: 10767836)","Host Connected (LGR S/N: 10767836)","Stopped (LGR S/N: 10767836)","End Of File (LGR S/N: 10767836)"
169,08/09/15 09:25:28 PM,66.729,,,,,
170,08/09/15 10:25:28 PM,64.288,,,,,
171,08/09/15 11:25:28 PM,62.962,,,,,
172,08/10/15 12:25:28 AM,61.248,,,,,
173,08/10/15 01:25:28 AM,59.529,,,,,
174,08/10/15 02:25:28 AM,57.936,,,,,
175,08/10/15 03:25:28 AM,56.426,,,,,
176,08/10/15 04:25:28 AM,55.038,,,,,
177,08/10/15 05:25:28 AM,53.820,,,,,
178,08/10/15 06:25:28 AM,52.641,,,,,
179,08/10/15 07:25:28 AM,51.589,,,,,
180,08/10/15 08:25:28 AM,50.135,,,,,
181,08/10/15 09:25:28 AM,53.384,,,,,
182,08/10/15 10:25:28 AM,65.145,,,,,
183,08/10/15 11:25:28 AM,73.170,,,,,
184,08/10/15 12:25:28 PM,77.770,,,,,
185,08/10/15 01:25:28 PM,51.678,,,,,
186,08/10/15 02:25:28 PM,52.335,,,,,
187,08/10/15 03:25:28 PM,53.341,,,,,
188,08/10/15 04:25:28 PM,52.860,,,,,
189,08/10/15 05:25:28 PM,51.852,,,,,
190,08/10/15 06:25:28 PM,50.047,,,,,
191,08/10/15 07:25:28 PM,48.360,,,,,
192,08/10/15 08:25:28 PM,47.109,,,,,
193,08/10/15 09:25:28 PM,46.121,,,,,
194,08/10/15 10:25:28 PM,45.399,,,,,
195,08/10/15 11:25:28 PM,44.856,,,,,
196,08/11/15 12:25:28 AM,44.400,,,,,
197,08/11/15 01:25:28 AM,44.037,,,,,
198,08/11/15 02:25:28 AM,43.671,,,,,
199,08/11/15 03:25:28 AM,43.396,,,,,
200,08/11/15 04:25:28 AM,43.122,,,,,
201,08/11/15 05:25:28 AM,43.122,,,,,
202,08/11/15 06:25:28 AM,43.075,,,,,
203,08/11/15 07:25:28 AM,43.030,,,,,
204,08/11/15 08:25:28 AM,43.075,,,,,
205,08/11/15 09:25:28 AM,43.945,,,,,
206,08/11/15 10:25:28 AM,46.031,,,,,
207,08/11/15 11:25:28 AM,48.583,,,,,
208,08/11/15 12:25:28 PM,51.148,,,,,
209,08/11/15 01:25:28 PM,51.809,,,,,
210,08/11/15 02:25:28 PM,52.992,,,,,
211,08/11/15 03:25:28 PM,54.430,,,,,
212,08/11/15 04:25:28 PM,54.037,,,,,
213,08/11/15 05:25:28 PM,54.691,,,,,
214,08/11/15 06:25:28 PM,53.253,,,,,
215,08/11/15 07:25:28 PM,51.458,,,,,
216,08/11/15 08:25:28 PM,50.002,,,,,
217,08/11/15 09:25:28 PM,48.895,,,,,
218,08/11/15 10:25:28 PM,48.094,,,,,
219,08/11/15 11:25:28 PM,47.557,,,,,
220,08/12/15 12:25:28 AM,47.289,,,,,
221,08/12/15 01:25:28 AM,46.886,,,,,
222,08/12/15 02:25:28 AM,46.481,,,,,
223,08/12/15 03:25:28 AM,45.941,,,,,
224,08/12/15 04:25:28 AM,45.489,,,,,
225,08/12/15 05:25:28 AM,45.172,,,,,
226,08/12/15 06:25:28 AM,45.082,,,,,
227,08/12/15 07:25:28 AM,45.127,,,,,
228,08/12/15 08:25:28 AM,45.399,,,,,
229,08/12/15 09:25:28 AM,45.851,,,,,
230,08/12/15 10:25:28 AM,46.526,,,,,
231,08/12/15 11:25:28 AM,48.094,,,,,
232,08/12/15 12:25:28 PM,50.135,,,,,
233,08/12/15 01:25:28 PM,52.160,,,,,
234,08/12/15 02:25:28 PM,53.908,,,,,
235,08/12/15 03:25:28 PM,54.343,,,,,
236,08/12/15 04:25:28 PM,53.298,,,,,
237,08/12/15 05:25:28 PM,53.472,,,,,
238,08/12/15 06:25:28 PM,53.209,,,,,
239,08/12/15 07:25:28 PM,51.809,,,,,
240,08/12/15 08:25:28 PM,50.445,,,,,
241,08/12/15 09:25:28 PM,49.249,,,,,
242,08/12/15 10:25:28 PM,48.272,,,,,
243,08/12/15 11:25:28 PM,47.557,,,,,
244,08/13/15 12:25:28 AM,46.886,,,,,
245,08/13/15 01:25:28 AM,46.301,,,,,
246,08/13/15 02:25:28 AM,45.896,,,,,
247,08/13/15 03:25:28 AM,45.761,,,,,
248,08/13/15 04:25:28 AM,45.669,,,,,
249,08/13/15 05:25:28 AM,45.307,,,,,
250,08/13/15 06:25:28 AM,45.036,,,,,
251,08/13/15 07:25:28 AM,44.764,,,,,
252,08/13/15 08:25:28 AM,44.627,,,,,
253,08/13/15 09:25:28 AM,45.806,,,,,
254,08/13/15 10:25:28 AM,48.360,,,,,
255,08/13/15 11:25:28 AM,51.237,,,,,
256,08/13/15 12:25:28 PM,53.820,,,,,
257,08/13/15 01:25:28 PM,56.165,,,,,
258,08/13/15 02:25:28 PM,57.204,,,,,
259,08/13/15 03:25:28 PM,58.582,,,,,
260,08/13/15 04:25:28 PM,58.582,,,,,
261,08/13/15 05:25:28 PM,57.420,,,,,
262,08/13/15 06:25:28 PM,55.949,,,,,
263,08/13/15 07:25:28 PM,54.037,,,,,
264,08/13/15 08:25:28 PM,52.466,,,,,
265,08/13/15 09:25:28 PM,51.105,,,,,
266,08/13/15 10:25:28 PM,50.047,,,,,
267,08/13/15 11:25:28 PM,49.161,,,,,
268,08/14/15 12:25:28 AM,48.450,,,,,
269,08/14/15 01:25:28 AM,47.914,,,,,
270,08/14/15 02:25:28 AM,47.377,,,,,
271,08/14/15 03:25:28 AM,47.064,,,,,
272,08/14/15 04:25:28 AM,46.841,,,,,
273,08/14/15 05:25:28 AM,46.526,,,,,
274,08/14/15 06:25:28 AM,46.256,,,,,
275,08/14/15 07:25:28 AM,46.346,,,,,
276,08/14/15 08:25:28 AM,46.886,,,,,
277,08/14/15 09:25:28 AM,47.467,,,,,
278,08/14/15 10:25:28 AM,47.512,,,,,
279,08/14/15 11:25:28 AM,47.736,,,,,
280,08/14/15 12:25:28 PM,48.227,,,,,
281,08/14/15 01:25:28 PM,48.360,,,,,
282,08/14/15 02:25:28 PM,51.458,,,,,
283,08/14/15 03:25:28 PM,54.300,,,,,
284,08/14/15 04:25:28 PM,55.906,,,,,
285,08/14/15 05:25:28 PM,55.386,,,,,
286,08/14/15 06:25:28 PM,53.733,,,,,
287,08/14/15 07:25:28 PM,52.291,,,,,
288,08/14/15 08:25:28 PM,51.282,,,,,
289,08/14/15 09:25:28 PM,48.360,,,,,
290,08/14/15 10:25:28 PM,48.315,,,,,
291,08/14/15 11:25:28 PM,48.137,,,,,
292,08/15/15 12:25:28 AM,47.826,,,,,
293,08/15/15 01:25:28 AM,47.467,,,,,
294,08/15/15 02:25:28 AM,47.199,,,,,
295,08/15/15 03:25:28 AM,46.841,,,,,
296,08/15/15 04:25:28 AM,46.391,,,,,
297,08/15/15 05:25:28 AM,45.986,,,,,
298,08/15/15 06:25:28 AM,45.761,,,,,
299,08/15/15 07:25:28 AM,45.669,,,,,
300,08/15/15 08:25:28 AM,45.761,,,,,
301,08/15/15 09:25:28 AM,47.064,,,,,
302,08/15/15 10:25:28 AM,48.895,,,,,
303,08/15/15 11:25:28 AM,51.105,,,,,
304,08/15/15 12:25:28 PM,53.341,,,,,
305,08/15/15 01:25:28 PM,55.256,,,,,
306,08/15/15 02:25:28 PM,56.685,,,,,
307,08/15/15 03:25:28 PM,57.333,,,,,
308,08/15/15 04:25:28 PM,57.160,,,,,
309,08/15/15 05:25:28 PM,56.165,,,,,
310,08/15/15 06:25:28 PM,54.430,,,,,
311,08/15/15 07:25:28 PM,52.203,,,,,
312,08/15/15 08:25:28 PM,50.621,,,,,
313,08/15/15 09:25:28 PM,49.204,,,,,
314,08/15/15 10:25:28 PM,48.137,,,,,
315,08/15/15 11:25:28 PM,47.334,,,,,
316,08/16/15 12:25:28 AM,46.661,,,,,
317,08/16/15 01:25:28 AM,46.031,,,,,
318,08/16/15 02:25:28 AM,45.444,,,,,
319,08/16/15 03:25:28 AM,45.036,,,,,
320,08/16/15 04:25:28 AM,44.627,,,,,
321,08/16/15 05:25:28 AM,44.218,,,,,
322,08/16/15 06:25:28 AM,43.763,,,,,
323,08/16/15 07:25:28 AM,43.488,,,,,
324,08/16/15 08:25:28 AM,43.306,,,,,
325,08/16/15 09:25:28 AM,44.310,,,,,
326,08/16/15 10:25:28 AM,46.436,,,,,
327,08/16/15 11:25:28 AM,48.895,,,,,
328,08/16/15 12:25:28 PM,51.282,,,,,
329,08/16/15 01:25:28 PM,53.341,,,,,
330,08/16/15 02:25:28 PM,54.777,,,,,
331,08/16/15 03:25:28 PM,55.558,,,,,
332,08/16/15 04:25:28 PM,55.558,,,,,
333,08/16/15 05:25:28 PM,54.909,,,,,
334,08/16/15 06:25:28 PM,52.860,,,,,
335,08/16/15 07:25:28 PM,50.709,,,,,
336,08/16/15 08:25:28 PM,49.161,,,,,
337,08/16/15 09:25:28 PM,48.182,,,,,
338,08/16/15 10:25:28 PM,47.244,,,,,
339,08/16/15 11:25:28 PM,46.481,,,,,
340,08/17/15 12:25:28 AM,45.851,,,,,
341,08/17/15 01:25:28 AM,45.217,,,,,
342,08/17/15 02:25:28 AM,44.627,,,,,
343,08/17/15 03:25:28 AM,44.173,,,,,
344,08/17/15 04:25:28 AM,43.671,,,,,
345,08/17/15 05:25:28 AM,43.259,,,,,
346,08/17/15 06:25:28 AM,42.847,,,,,
347,08/17/15 07:25:28 AM,42.478,,,,,
348,08/17/15 08:25:28 AM,42.294,,,,,
349,08/17/15 09:25:28 AM,43.443,,,,,
350,08/17/15 10:25:28 AM,45.579,,,,,
351,08/17/15 11:25:28 AM,48.094,,,,,
352,08/17/15 12:25:28 PM,50.533,,,,,
353,08/17/15 01:25:28 PM,52.335,,,,,
354,08/17/15 02:25:28 PM,52.335,,,,,
355,08/17/15 03:25:28 PM,51.721,,,,,
356,08/17/15 04:25:28 PM,51.809,,,,,
357,08/17/15 05:25:28 PM,50.841,,,,,
358,08/17/15 06:25:28 PM,50.135,,,,,
359,08/17/15 07:25:28 PM,49.073,,,,,
360,08/17/15 08:25:28 PM,47.959,,,,,
361,08/17/15 09:25:28 PM,46.886,,,,,
362,08/17/15 10:25:28 PM,45.941,,,,,
363,08/17/15 11:25:28 PM,45.127,,,,,
364,08/18/15 12:25:28 AM,44.127,,,,,
365,08/18/15 01:25:28 AM,43.306,,,,,
366,08/18/15 02:25:28 AM,42.708,,,,,
367,08/18/15 03:25:28 AM,42.247,,,,,
368,08/18/15 04:25:28 AM,41.925,,,,,
369,08/18/15 05:25:28 AM,41.554,,,,,
370,08/18/15 06:25:28 AM,41.277,,,,,
371,08/18/15 07:25:28 AM,41.184,,,,,
372,08/18/15 08:25:28 AM,41.508,,,,,
373,08/18/15 09:25:28 AM,42.663,,,,,
374,08/18/15 10:25:28 AM,44.627,,,,,
375,08/18/15 11:25:28 AM,46.391,,,,,
376,08/18/15 12:25:28 PM,47.914,,,,,
377,08/18/15 01:25:28 PM,48.405,,,,,
378,08/18/15 02:25:28 PM,48.137,,,,,
379,08/18/15 03:25:28 PM,48.450,,,,,
380,08/18/15 04:25:28 PM,48.895,,,,,
381,08/18/15 05:25:28 PM,49.516,,,,,
382,08/18/15 06:25:28 PM,48.672,,,,,
383,08/18/15 07:25:28 PM,47.602,,,,,
384,08/18/15 08:25:28 PM,46.571,,,,,
385,08/18/15 09:25:28 PM,45.399,,,,,
386,08/18/15 10:25:28 PM,44.445,,,,,
387,08/18/15 11:25:28 PM,43.579,,,,,
388,08/19/15 12:25:28 AM,42.984,,,,,
389,08/19/15 01:25:28 AM,42.755,,,,,
390,08/19/15 02:25:28 AM,42.663,,,,,
391,08/19/15 03:25:28 AM,42.616,,,,,
392,08/19/15 04:25:28 AM,42.341,,,,,
393,08/19/15 05:25:28 AM,41.832,,,,,
394,08/19/15 06:25:28 AM,41.322,,,,,
395,08/19/15 07:25:28 AM,41.090,,,,,
396,08/19/15 08:25:28 AM,41.230,,,,,
397,08/19/15 09:25:28 AM,42.433,,,,,
398,08/19/15 10:25:28 AM,44.764,,,,,
399,08/19/15 11:25:28 AM,47.467,,,,,
400,08/19/15 12:25:28 PM,49.692,,,,,
401,08/19/15 01:25:28 PM,51.193,,,,,
402,08/19/15 02:25:28 PM,52.597,,,,,
403,08/19/15 03:25:28 PM,52.554,,,,,
404,08/19/15 04:25:28 PM,52.423,,,,,
405,08/19/15 05:25:28 PM,51.764,,,,,
406,08/19/15 06:25:28 PM,50.621,,,,,
407,08/19/15 07:25:28 PM,49.204,,,,,
408,08/19/15 08:25:28 PM,48.004,,,,,
409,08/19/15 09:25:28 PM,46.974,,,,,
410,08/19/15 10:25:28 PM,46.076,,,,,
411,08/19/15 11:25:28 PM,45.307,,,,,
412,08/20/15 12:25:28 AM,44.674,,,,,
413,08/20/15 01:25:28 AM,44.082,,,,,
414,08/20/15 02:25:28 AM,43.579,,,,,
415,08/20/15 03:25:28 AM,43.306,,,,,
416,08/20/15 04:25:28 AM,42.939,,,,,
417,08/20/15 05:25:28 AM,42.570,,,,,
418,08/20/15 06:25:28 AM,42.202,,,,,
419,08/20/15 07:25:28 AM,41.925,,,,,
420,08/20/15 08:25:28 AM,42.017,,,,,
421,08/20/15 09:25:28 AM,43.214,,,,,
422,08/20/15 10:25:28 AM,45.579,,,,,
423,08/20/15 11:25:28 AM,48.360,,,,,
424,08/20/15 12:25:28 PM,51.017,,,,,
425,08/20/15 01:25:28 PM,53.209,,,,,
426,08/20/15 02:25:28 PM,54.952,,,,,
427,08/20/15 03:25:28 PM,55.949,,,,,
428,08/20/15 04:25:28 PM,56.035,,,,,
429,08/20/15 05:25:28 PM,55.299,,,,,
430,08/20/15 06:25:28 PM,53.427,,,,,
431,08/20/15 07:25:28 PM,51.148,,,,,
432,08/20/15 08:25:28 PM,49.782,,,,,
433,08/20/15 09:25:28 PM,48.493,,,,,
434,08/20/15 10:25:28 PM,47.377,,,,,
435,08/20/15 11:25:28 PM,46.481,,,,,
436,08/21/15 12:25:28 AM,45.669,,,,,
437,08/21/15 01:25:28 AM,45.036,,,,,
438,08/21/15 02:25:28 AM,44.492,,,,,
439,08/21/15 03:25:28 AM,43.990,,,,,
440,08/21/15 04:25:28 AM,43.443,,,,,
441,08/21/15 05:25:28 AM,43.030,,,,,
442,08/21/15 06:25:28 AM,42.755,,,,,
443,08/21/15 07:25:28 AM,42.478,,,,,
444,08/21/15 08:25:28 AM,42.386,,,,,
445,08/21/15 09:25:28 AM,43.716,,,,,
446,08/21/15 10:25:28 AM,46.301,,,,,
447,08/21/15 11:25:28 AM,48.405,,,,,
448,08/21/15 12:25:28 PM,51.237,,,,,
449,08/21/15 01:25:28 PM,53.559,,,,,
450,08/21/15 02:25:28 PM,55.256,,,,,
451,08/21/15 03:25:28 PM,54.604,,,,,
452,08/21/15 04:25:28 PM,53.908,,,,,
453,08/21/15 05:25:28 PM,52.509,,,,,
454,08/21/15 06:25:28 PM,51.105,,,,,
455,08/21/15 07:25:28 PM,49.516,,,,,
456,08/21/15 08:25:28 PM,48.272,,,,,
457,08/21/15 09:25:28 PM,47.154,,,,,
458,08/21/15 10:25:28 PM,46.256,,,,,
459,08/21/15 11:25:28 PM,45.851,,,,,
460,08/22/15 12:25:28 AM,45.127,,,,,
461,08/22/15 01:25:28 AM,44.582,,,,,
462,08/22/15 02:25:28 AM,43.990,,,,,
463,08/22/15 03:25:28 AM,43.351,,,,,
464,08/22/15 04:25:28 AM,42.847,,,,,
465,08/22/15 05:25:28 AM,42.433,,,,,
466,08/22/15 06:25:28 AM,41.925,,,,,
467,08/22/15 07:25:28 AM,41.508,,,,,
468,08/22/15 08:25:28 AM,41.463,,,,,
469,08/22/15 09:25:28 AM,42.478,,,,,
470,08/22/15 10:25:28 AM,44.764,,,,,
471,08/22/15 11:25:28 AM,47.334,,,,,
472,08/22/15 12:25:28 PM,49.692,,,,,
473,08/22/15 01:25:28 PM,51.852,,,,,
474,08/22/15 02:25:28 PM,53.690,,,,,
475,08/22/15 03:25:28 PM,54.648,,,,,
476,08/22/15 04:25:28 PM,54.734,,,,,
477,08/22/15 05:25:28 PM,53.994,,,,,
478,08/22/15 06:25:28 PM,52.115,,,,,
479,08/22/15 07:25:28 PM,49.692,,,,,
480,08/22/15 08:25:28 PM,48.227,,,,,
481,08/22/15 09:25:28 PM,46.931,,,,,
482,08/22/15 10:25:28 PM,45.806,,,,,
483,08/22/15 11:25:28 PM,44.809,,,,,
484,08/23/15 12:25:28 AM,43.671,,,,,
485,08/23/15 01:25:28 AM,42.939,,,,,
486,08/23/15 02:25:28 AM,42.525,,,,,
487,08/23/15 03:25:28 AM,42.017,,,,,
488,08/23/15 04:25:28 AM,41.508,,,,,
489,08/23/15 05:25:28 AM,40.998,,,,,
490,08/23/15 06:25:28 AM,40.626,,,,,
491,08/23/15 07:25:28 AM,40.438,,,,,
492,08/23/15 08:25:28 AM,40.392,,,,,
493,08/23/15 09:25:28 AM,41.740,,,,,
494,08/23/15 10:25:28 AM,44.901,,,,,
495,08/23/15 11:25:28 AM,48.137,,,,,
496,08/23/15 12:25:28 PM,51.193,,,,,
497,08/23/15 01:25:28 PM,53.645,,,,,
498,08/23/15 02:25:28 PM,55.429,,,,,
499,08/23/15 03:25:28 PM,56.512,,,,,
500,08/23/15 04:25:28 PM,56.728,,,,,
501,08/23/15 05:25:28 PM,56.165,,,,,
502,08/23/15 06:25:28 PM,54.430,,,,,
503,08/23/15 07:25:28 PM,52.072,,,,,
504,08/23/15 08:25:28 PM,50.576,,,,,
505,08/23/15 09:25:28 PM,49.338,,,,,
506,08/23/15 10:25:28 PM,48.227,,,,,
507,08/23/15 11:25:28 PM,47.244,,,,,
508,08/24/15 12:25:28 AM,46.346,,,,,
509,08/24/15 01:25:28 AM,45.534,,,,,
510,08/24/15 02:25:28 AM,44.809,,,,,
511,08/24/15 03:25:28 AM,44.218,,,,,
512,08/24/15 04:25:28 AM,43.763,,,,,
513,08/24/15 05:25:28 AM,43.306,,,,,
514,08/24/15 06:25:28 AM,42.892,,,,,
515,08/24/15 07:25:28 AM,42.755,,,,,
516,08/24/15 08:25:28 AM,43.351,,,,,
517,08/24/15 09:25:28 AM,44.946,,,,,
518,08/24/15 10:25:28 AM,47.736,,,,,
519,08/24/15 11:25:28 AM,50.974,,,,,
520,08/24/15 12:25:28 PM,52.947,,,,,
521,08/24/15 01:25:28 PM,54.777,,,,,
522,08/24/15 02:25:28 PM,55.690,,,,,
523,08/24/15 03:25:28 PM,55.863,,,,,
524,08/24/15 04:25:28 PM,56.383,,,,,
525,08/24/15 05:25:28 PM,55.776,,,,,
526,08/24/15 06:25:28 PM,54.516,,,,,
