"Plot Title: 10767842"
"#","Date Time, GMT-06:00","Temp, °F (LGR S/N: 10767842, SEN S/N: 10767842)","Coupler Detached (LGR S/N: 10767842)","Coupler Attached (LGR S/N: 10767842)","Host Connected (LGR S/N: 10767842)","Stopped (LGR S/N: 10767842)","End Of File (LGR S/N: 10767842)"
41,08/04/15 01:18:01 PM,57.463,,,,,
42,08/04/15 02:18:01 PM,86.617,,,,,
43,08/04/15 03:18:01 PM,50.533,,,,,
44,08/04/15 04:18:01 PM,50.268,,,,,
45,08/04/15 05:18:01 PM,46.841,,,,,
46,08/04/15 06:18:01 PM,48.182,,,,,
47,08/04/15 07:18:01 PM,48.717,,,,,
48,08/04/15 08:18:01 PM,48.717,,,,,
49,08/04/15 09:18:01 PM,49.073,,,,,
50,08/04/15 10:18:01 PM,47.959,,,,,
51,08/04/15 11:18:01 PM,47.377,,,,,
52,08/05/15 12:18:01 AM,47.871,,,,,
53,08/05/15 01:18:01 AM,48.182,,,,,
54,08/05/15 02:18:01 AM,48.272,,,,,
55,08/05/15 03:18:01 AM,46.796,,,,,
56,08/05/15 04:18:01 AM,47.871,,,,,
57,08/05/15 05:18:01 AM,47.914,,,,,
58,08/05/15 06:18:01 AM,47.914,,,,,
59,08/05/15 07:18:01 AM,45.761,,,,,
60,08/05/15 08:18:01 AM,47.467,,,,,
61,08/05/15 09:18:01 AM,45.489,,,,,
62,08/05/15 10:18:01 AM,48.272,,,,,
63,08/05/15 11:18:01 AM,47.512,,,,,
64,08/05/15 12:18:01 PM,48.938,,,,,
65,08/05/15 01:18:01 PM,49.028,,,,,
66,08/05/15 02:18:01 PM,48.272,,,,,
67,08/05/15 03:18:01 PM,47.557,,,,,
68,08/05/15 04:18:01 PM,47.781,,,,,
69,08/05/15 05:18:01 PM,48.450,,,,,
70,08/05/15 06:18:01 PM,45.851,,,,,
71,08/05/15 07:18:01 PM,46.211,,,,,
72,08/05/15 08:18:01 PM,43.579,,,,,
73,08/05/15 09:18:01 PM,42.892,,,,,
74,08/05/15 10:18:01 PM,42.984,,,,,
75,08/05/15 11:18:01 PM,44.173,,,,,
76,08/06/15 12:18:01 AM,44.218,,,,,
77,08/06/15 01:18:01 AM,45.082,,,,,
78,08/06/15 02:18:01 AM,46.121,,,,,
79,08/06/15 03:18:01 AM,45.489,,,,,
80,08/06/15 04:18:01 AM,43.671,,,,,
81,08/06/15 05:18:01 AM,44.946,,,,,
82,08/06/15 06:18:01 AM,45.399,,,,,
83,08/06/15 07:18:01 AM,44.082,,,,,
84,08/06/15 08:18:01 AM,44.627,,,,,
85,08/06/15 09:18:01 AM,45.534,,,,,
86,08/06/15 10:18:01 AM,46.166,,,,,
87,08/06/15 11:18:01 AM,46.706,,,,,
88,08/06/15 12:18:01 PM,46.571,,,,,
89,08/06/15 01:18:01 PM,46.931,,,,,
90,08/06/15 02:18:01 PM,45.036,,,,,
91,08/06/15 03:18:01 PM,43.259,,,,,
92,08/06/15 04:18:01 PM,45.172,,,,,
93,08/06/15 05:18:01 PM,45.036,,,,,
94,08/06/15 06:18:01 PM,45.307,,,,,
95,08/06/15 07:18:01 PM,43.763,,,,,
96,08/06/15 08:18:01 PM,43.945,,,,,
97,08/06/15 09:18:01 PM,44.627,,,,,
98,08/06/15 10:18:01 PM,44.719,,,,,
99,08/06/15 11:18:01 PM,44.856,,,,,
100,08/07/15 12:18:01 AM,45.941,,,,,
101,08/07/15 01:18:01 AM,45.806,,,,,
102,08/07/15 02:18:01 AM,45.761,,,,,
103,08/07/15 03:18:01 AM,45.217,,,,,
104,08/07/15 04:18:01 AM,44.764,,,,,
105,08/07/15 05:18:01 AM,44.809,,,,,
106,08/07/15 06:18:01 AM,44.627,,,,,
107,08/07/15 07:18:01 AM,44.445,,,,,
108,08/07/15 08:18:01 AM,44.537,,,,,
109,08/07/15 09:18:01 AM,44.674,,,,,
110,08/07/15 10:18:01 AM,44.218,,,,,
111,08/07/15 11:18:01 AM,44.901,,,,,
112,08/07/15 12:18:01 PM,44.901,,,,,
113,08/07/15 01:18:01 PM,45.172,,,,,
114,08/07/15 02:18:01 PM,45.399,,,,,
115,08/07/15 03:18:01 PM,47.289,,,,,
116,08/07/15 04:18:01 PM,47.914,,,,,
117,08/07/15 05:18:01 PM,47.244,,,,,
118,08/07/15 06:18:01 PM,46.751,,,,,
119,08/07/15 07:18:01 PM,47.289,,,,,
120,08/07/15 08:18:01 PM,48.004,,,,,
121,08/07/15 09:18:01 PM,47.377,,,,,
122,08/07/15 10:18:01 PM,47.467,,,,,
123,08/07/15 11:18:01 PM,46.481,,,,,
124,08/08/15 12:18:01 AM,46.706,,,,,
125,08/08/15 01:18:01 AM,47.199,,,,,
126,08/08/15 02:18:01 AM,46.256,,,,,
127,08/08/15 03:18:01 AM,45.851,,,,,
128,08/08/15 04:18:01 AM,46.571,,,,,
129,08/08/15 05:18:01 AM,47.109,,,,,
130,08/08/15 06:18:01 AM,46.841,,,,,
131,08/08/15 07:18:01 AM,46.391,,,,,
132,08/08/15 08:18:01 AM,45.941,,,,,
133,08/08/15 09:18:01 AM,46.526,,,,,
134,08/08/15 10:18:01 AM,45.082,,,,,
135,08/08/15 11:18:01 AM,43.579,,,,,
136,08/08/15 12:18:01 PM,44.355,,,,,
137,08/08/15 01:18:01 PM,44.082,,,,,
138,08/08/15 02:18:01 PM,44.400,,,,,
139,08/08/15 03:18:01 PM,44.218,,,,,
140,08/08/15 04:18:01 PM,44.400,,,,,
141,08/08/15 05:18:01 PM,45.579,,,,,
142,08/08/15 06:18:01 PM,45.399,,,,,
143,08/08/15 07:18:01 PM,45.444,,,,,
144,08/08/15 08:18:01 PM,44.310,,,,,
145,08/08/15 09:18:01 PM,45.444,,,,,
146,08/08/15 10:18:01 PM,45.444,,,,,
147,08/08/15 11:18:01 PM,45.489,,,,,
148,08/09/15 12:18:01 AM,44.582,,,,,
149,08/09/15 01:18:01 AM,45.082,,,,,
150,08/09/15 02:18:01 AM,45.534,,,,,
151,08/09/15 03:18:01 AM,45.489,,,,,
152,08/09/15 04:18:01 AM,45.082,,,,,
153,08/09/15 05:18:01 AM,45.036,,,,,
154,08/09/15 06:18:01 AM,45.036,,,,,
155,08/09/15 07:18:01 AM,44.946,,,,,
156,08/09/15 08:18:01 AM,45.036,,,,,
157,08/09/15 09:18:01 AM,45.489,,,,,
158,08/09/15 10:18:01 AM,46.121,,,,,
159,08/09/15 11:18:01 AM,46.886,,,,,
160,08/09/15 12:18:01 PM,47.959,,,,,
161,08/09/15 01:18:01 PM,48.405,,,,,
162,08/09/15 02:18:01 PM,49.294,,,,,
163,08/09/15 03:18:01 PM,49.649,,,,,
164,08/09/15 04:18:01 PM,49.161,,,,,
165,08/09/15 05:18:01 PM,47.019,,,,,
166,08/09/15 06:18:01 PM,48.538,,,,,
167,08/09/15 07:18:01 PM,48.538,,,,,
168,08/09/15 08:18:01 PM,47.691,,,,,
169,08/09/15 09:18:01 PM,48.004,,,,,
170,08/09/15 10:18:01 PM,47.871,,,,,
171,08/09/15 11:18:01 PM,47.736,,,,,
172,08/10/15 12:18:01 AM,47.557,,,,,
173,08/10/15 01:18:01 AM,47.467,,,,,
174,08/10/15 02:18:01 AM,47.289,,,,,
175,08/10/15 03:18:01 AM,47.199,,,,,
176,08/10/15 04:18:01 AM,47.064,,,,,
177,08/10/15 05:18:01 AM,46.841,,,,,
178,08/10/15 06:18:01 AM,46.481,,,,,
179,08/10/15 07:18:01 AM,46.211,,,,,
180,08/10/15 08:18:01 AM,46.346,,,,,
181,08/10/15 09:18:01 AM,46.706,,,,,
182,08/10/15 10:18:01 AM,47.199,,,,,
183,08/10/15 11:18:01 AM,48.137,,,,,
184,08/10/15 12:18:01 PM,48.182,,,,,
185,08/10/15 01:18:01 PM,48.583,,,,,
186,08/10/15 02:18:01 PM,47.199,,,,,
187,08/10/15 03:18:01 PM,48.628,,,,,
188,08/10/15 04:18:01 PM,50.841,,,,,
189,08/10/15 05:18:01 PM,51.852,,,,,
190,08/10/15 06:18:01 PM,52.378,,,,,
191,08/10/15 07:18:01 PM,52.817,,,,,
192,08/10/15 08:18:01 PM,52.160,,,,,
193,08/10/15 09:18:01 PM,49.471,,,,,
194,08/10/15 10:18:01 PM,50.709,,,,,
195,08/10/15 11:18:01 PM,50.268,,,,,
196,08/11/15 12:18:01 AM,49.471,,,,,
197,08/11/15 01:18:01 AM,49.959,,,,,
198,08/11/15 02:18:01 AM,49.825,,,,,
199,08/11/15 03:18:01 AM,49.471,,,,,
200,08/11/15 04:18:01 AM,49.204,,,,,
201,08/11/15 05:18:01 AM,49.116,,,,,
202,08/11/15 06:18:01 AM,49.028,,,,,
203,08/11/15 07:18:01 AM,48.805,,,,,
204,08/11/15 08:18:01 AM,48.850,,,,,
205,08/11/15 09:18:01 AM,49.116,,,,,
206,08/11/15 10:18:01 AM,49.782,,,,,
207,08/11/15 11:18:01 AM,49.116,,,,,
208,08/11/15 12:18:01 PM,50.445,,,,,
209,08/11/15 01:18:01 PM,50.047,,,,,
210,08/11/15 02:18:01 PM,49.825,,,,,
211,08/11/15 03:18:01 PM,50.797,,,,,
212,08/11/15 04:18:01 PM,51.062,,,,,
213,08/11/15 05:18:01 PM,52.423,,,,,
214,08/11/15 06:18:01 PM,52.160,,,,,
215,08/11/15 07:18:01 PM,52.335,,,,,
216,08/11/15 08:18:01 PM,53.209,,,,,
217,08/11/15 09:18:01 PM,54.387,,,,,
218,08/11/15 10:18:01 PM,54.430,,,,,
219,08/11/15 11:18:01 PM,53.645,,,,,
220,08/12/15 12:18:01 AM,53.645,,,,,
221,08/12/15 01:18:01 AM,53.166,,,,,
222,08/12/15 02:18:01 AM,52.860,,,,,
223,08/12/15 03:18:01 AM,52.378,,,,,
224,08/12/15 04:18:01 AM,52.072,,,,,
225,08/12/15 05:18:01 AM,51.105,,,,,
226,08/12/15 06:18:01 AM,50.311,,,,,
227,08/12/15 07:18:01 AM,50.752,,,,,
228,08/12/15 08:18:01 AM,50.180,,,,,
229,08/12/15 09:18:01 AM,50.664,,,,,
230,08/12/15 10:18:01 AM,50.180,,,,,
231,08/12/15 11:18:01 AM,50.752,,,,,
232,08/12/15 12:18:01 PM,51.237,,,,,
233,08/12/15 01:18:01 PM,51.544,,,,,
234,08/12/15 02:18:01 PM,52.029,,,,,
235,08/12/15 03:18:01 PM,51.678,,,,,
236,08/12/15 04:18:01 PM,48.983,,,,,
237,08/12/15 05:18:01 PM,52.160,,,,,
238,08/12/15 06:18:01 PM,52.817,,,,,
239,08/12/15 07:18:01 PM,52.203,,,,,
240,08/12/15 08:18:01 PM,52.947,,,,,
241,08/12/15 09:18:01 PM,50.576,,,,,
242,08/12/15 10:18:01 PM,51.062,,,,,
243,08/12/15 11:18:01 PM,51.544,,,,,
244,08/13/15 12:18:01 AM,51.282,,,,,
245,08/13/15 01:18:01 AM,51.148,,,,,
246,08/13/15 02:18:01 AM,50.929,,,,,
247,08/13/15 03:18:01 AM,50.664,,,,,
248,08/13/15 04:18:01 AM,50.533,,,,,
249,08/13/15 05:18:01 AM,50.356,,,,,
250,08/13/15 06:18:01 AM,49.692,,,,,
251,08/13/15 07:18:01 AM,49.692,,,,,
252,08/13/15 08:18:01 AM,49.692,,,,,
253,08/13/15 09:18:01 AM,49.959,,,,,
254,08/13/15 10:18:01 AM,50.752,,,,,
255,08/13/15 11:18:01 AM,51.282,,,,,
256,08/13/15 12:18:01 PM,51.940,,,,,
257,08/13/15 01:18:01 PM,48.938,,,,,
258,08/13/15 02:18:01 PM,51.017,,,,,
259,08/13/15 03:18:01 PM,52.029,,,,,
260,08/13/15 04:18:01 PM,44.809,,,,,
261,08/13/15 05:18:01 PM,47.781,,,,,
262,08/13/15 06:18:01 PM,51.809,,,,,
263,08/13/15 07:18:01 PM,52.378,,,,,
264,08/13/15 08:18:01 PM,53.559,,,,,
265,08/13/15 09:18:01 PM,53.427,,,,,
266,08/13/15 10:18:01 PM,53.166,,,,,
267,08/13/15 11:18:01 PM,53.298,,,,,
268,08/14/15 12:18:01 AM,52.597,,,,,
269,08/14/15 01:18:01 AM,52.291,,,,,
270,08/14/15 02:18:01 AM,51.984,,,,,
271,08/14/15 03:18:01 AM,51.589,,,,,
272,08/14/15 04:18:01 AM,51.370,,,,,
273,08/14/15 05:18:01 AM,51.148,,,,,
274,08/14/15 06:18:01 AM,51.017,,,,,
275,08/14/15 07:18:01 AM,50.841,,,,,
276,08/14/15 08:18:01 AM,50.752,,,,,
277,08/14/15 09:18:01 AM,50.929,,,,,
278,08/14/15 10:18:01 AM,50.533,,,,,
279,08/14/15 11:18:01 AM,45.669,,,,,
280,08/14/15 12:18:01 PM,42.708,,,,,
281,08/14/15 01:18:01 PM,46.391,,,,,
282,08/14/15 02:18:01 PM,49.649,,,,,
283,08/14/15 03:18:01 PM,47.826,,,,,
284,08/14/15 04:18:01 PM,46.571,,,,,
285,08/14/15 05:18:01 PM,49.870,,,,,
286,08/14/15 06:18:01 PM,48.360,,,,,
287,08/14/15 07:18:01 PM,49.161,,,,,
288,08/14/15 08:18:01 PM,51.193,,,,,
289,08/14/15 09:18:01 PM,51.282,,,,,
290,08/14/15 10:18:01 PM,49.116,,,,,
291,08/14/15 11:18:01 PM,50.135,,,,,
292,08/15/15 12:18:01 AM,47.557,,,,,
293,08/15/15 01:18:01 AM,46.301,,,,,
294,08/15/15 02:18:01 AM,42.847,,,,,
295,08/15/15 03:18:01 AM,45.399,,,,,
296,08/15/15 04:18:01 AM,44.674,,,,,
297,08/15/15 05:18:01 AM,43.351,,,,,
298,08/15/15 06:18:01 AM,43.853,,,,,
299,08/15/15 07:18:01 AM,45.669,,,,,
300,08/15/15 08:18:01 AM,44.946,,,,,
301,08/15/15 09:18:01 AM,45.851,,,,,
302,08/15/15 10:18:01 AM,46.571,,,,,
303,08/15/15 11:18:01 AM,46.886,,,,,
304,08/15/15 12:18:01 PM,46.751,,,,,
305,08/15/15 01:18:01 PM,47.422,,,,,
306,08/15/15 02:18:01 PM,46.526,,,,,
307,08/15/15 03:18:01 PM,46.256,,,,,
308,08/15/15 04:18:01 PM,46.751,,,,,
309,08/15/15 05:18:01 PM,46.974,,,,,
310,08/15/15 06:18:01 PM,44.173,,,,,
311,08/15/15 07:18:01 PM,43.945,,,,,
312,08/15/15 08:18:01 PM,43.716,,,,,
313,08/15/15 09:18:01 PM,44.263,,,,,
314,08/15/15 10:18:01 PM,41.554,,,,,
315,08/15/15 11:18:01 PM,44.037,,,,,
316,08/16/15 12:18:01 AM,44.627,,,,,
317,08/16/15 01:18:01 AM,44.400,,,,,
318,08/16/15 02:18:01 AM,45.354,,,,,
319,08/16/15 03:18:01 AM,44.991,,,,,
320,08/16/15 04:18:01 AM,44.310,,,,,
321,08/16/15 05:18:01 AM,43.808,,,,,
322,08/16/15 06:18:01 AM,43.306,,,,,
323,08/16/15 07:18:01 AM,43.122,,,,,
324,08/16/15 08:18:01 AM,43.214,,,,,
325,08/16/15 09:18:01 AM,43.488,,,,,
326,08/16/15 10:18:01 AM,43.763,,,,,
327,08/16/15 11:18:01 AM,44.355,,,,,
328,08/16/15 12:18:01 PM,44.991,,,,,
329,08/16/15 01:18:01 PM,45.489,,,,,
330,08/16/15 02:18:01 PM,45.941,,,,,
331,08/16/15 03:18:01 PM,46.256,,,,,
332,08/16/15 04:18:01 PM,46.166,,,,,
333,08/16/15 05:18:01 PM,46.706,,,,,
334,08/16/15 06:18:01 PM,46.841,,,,,
335,08/16/15 07:18:01 PM,46.796,,,,,
336,08/16/15 08:18:01 PM,46.571,,,,,
337,08/16/15 09:18:01 PM,46.481,,,,,
338,08/16/15 10:18:01 PM,46.301,,,,,
339,08/16/15 11:18:01 PM,46.031,,,,,
340,08/17/15 12:18:01 AM,45.806,,,,,
341,08/17/15 01:18:01 AM,45.714,,,,,
342,08/17/15 02:18:01 AM,45.399,,,,,
343,08/17/15 03:18:01 AM,45.399,,,,,
344,08/17/15 04:18:01 AM,45.262,,,,,
345,08/17/15 05:18:01 AM,45.127,,,,,
346,08/17/15 06:18:01 AM,43.763,,,,,
347,08/17/15 07:18:01 AM,41.832,,,,,
348,08/17/15 08:18:01 AM,41.322,,,,,
349,08/17/15 09:18:01 AM,42.109,,,,,
350,08/17/15 10:18:01 AM,43.443,,,,,
351,08/17/15 11:18:01 AM,43.763,,,,,
352,08/17/15 12:18:01 PM,44.856,,,,,
353,08/17/15 01:18:01 PM,46.346,,,,,
354,08/17/15 02:18:01 PM,46.391,,,,,
355,08/17/15 03:18:01 PM,46.571,,,,,
356,08/17/15 04:18:01 PM,46.974,,,,,
357,08/17/15 05:18:01 PM,46.886,,,,,
358,08/17/15 06:18:01 PM,46.841,,,,,
359,08/17/15 07:18:01 PM,44.445,,,,,
360,08/17/15 08:18:01 PM,45.036,,,,,
361,08/17/15 09:18:01 PM,45.307,,,,,
362,08/17/15 10:18:01 PM,44.674,,,,,
363,08/17/15 11:18:01 PM,44.310,,,,,
364,08/18/15 12:18:01 AM,44.400,,,,,
365,08/18/15 01:18:01 AM,44.674,,,,,
366,08/18/15 02:18:01 AM,44.537,,,,,
367,08/18/15 03:18:01 AM,44.492,,,,,
368,08/18/15 04:18:01 AM,44.492,,,,,
369,08/18/15 05:18:01 AM,44.492,,,,,
370,08/18/15 06:18:01 AM,44.400,,,,,
371,08/18/15 07:18:01 AM,44.355,,,,,
372,08/18/15 08:18:01 AM,44.355,,,,,
373,08/18/15 09:18:01 AM,44.674,,,,,
374,08/18/15 10:18:01 AM,45.082,,,,,
375,08/18/15 11:18:01 AM,45.624,,,,,
376,08/18/15 12:18:01 PM,46.121,,,,,
377,08/18/15 01:18:01 PM,46.481,,,,,
378,08/18/15 02:18:01 PM,45.986,,,,,
379,08/18/15 03:18:01 PM,45.262,,,,,
380,08/18/15 04:18:01 PM,45.262,,,,,
381,08/18/15 05:18:01 PM,44.946,,,,,
382,08/18/15 06:18:01 PM,44.627,,,,,
383,08/18/15 07:18:01 PM,43.351,,,,,
384,08/18/15 08:18:01 PM,44.173,,,,,
385,08/18/15 09:18:01 PM,44.355,,,,,
386,08/18/15 10:18:01 PM,44.674,,,,,
387,08/18/15 11:18:01 PM,44.674,,,,,
388,08/19/15 12:18:01 AM,44.764,,,,,
389,08/19/15 01:18:01 AM,44.991,,,,,
390,08/19/15 02:18:01 AM,45.036,,,,,
391,08/19/15 03:18:01 AM,45.082,,,,,
392,08/19/15 04:18:01 AM,45.036,,,,,
393,08/19/15 05:18:01 AM,44.856,,,,,
394,08/19/15 06:18:01 AM,44.764,,,,,
395,08/19/15 07:18:01 AM,44.627,,,,,
396,08/19/15 08:18:01 AM,44.674,,,,,
397,08/19/15 09:18:01 AM,45.036,,,,,
398,08/19/15 10:18:01 AM,45.489,,,,,
399,08/19/15 11:18:01 AM,46.256,,,,,
400,08/19/15 12:18:01 PM,47.154,,,,,
401,08/19/15 01:18:01 PM,48.137,,,,,
402,08/19/15 02:18:01 PM,48.895,,,,,
403,08/19/15 03:18:01 PM,48.628,,,,,
404,08/19/15 04:18:01 PM,48.493,,,,,
405,08/19/15 05:18:01 PM,48.272,,,,,
406,08/19/15 06:18:01 PM,48.182,,,,,
407,08/19/15 07:18:01 PM,47.871,,,,,
408,08/19/15 08:18:01 PM,47.512,,,,,
409,08/19/15 09:18:01 PM,47.154,,,,,
410,08/19/15 10:18:01 PM,46.931,,,,,
411,08/19/15 11:18:01 PM,46.706,,,,,
412,08/20/15 12:18:01 AM,46.526,,,,,
413,08/20/15 01:18:01 AM,46.346,,,,,
414,08/20/15 02:18:01 AM,46.211,,,,,
415,08/20/15 03:18:01 AM,46.121,,,,,
416,08/20/15 04:18:01 AM,45.986,,,,,
417,08/20/15 05:18:01 AM,45.896,,,,,
418,08/20/15 06:18:01 AM,45.761,,,,,
419,08/20/15 07:18:01 AM,45.669,,,,,
420,08/20/15 08:18:01 AM,45.624,,,,,
421,08/20/15 09:18:01 AM,45.941,,,,,
422,08/20/15 10:18:01 AM,46.526,,,,,
423,08/20/15 11:18:01 AM,47.289,,,,,
424,08/20/15 12:18:01 PM,48.137,,,,,
425,08/20/15 01:18:01 PM,48.850,,,,,
426,08/20/15 02:18:01 PM,49.471,,,,,
427,08/20/15 03:18:01 PM,50.002,,,,,
428,08/20/15 04:18:01 PM,50.002,,,,,
429,08/20/15 05:18:01 PM,49.959,,,,,
430,08/20/15 06:18:01 PM,49.959,,,,,
431,08/20/15 07:18:01 PM,49.516,,,,,
432,08/20/15 08:18:01 PM,49.028,,,,,
433,08/20/15 09:18:01 PM,48.628,,,,,
434,08/20/15 10:18:01 PM,48.094,,,,,
435,08/20/15 11:18:01 PM,47.914,,,,,
436,08/21/15 12:18:01 AM,47.691,,,,,
437,08/21/15 01:18:01 AM,47.557,,,,,
438,08/21/15 02:18:01 AM,47.334,,,,,
439,08/21/15 03:18:01 AM,47.199,,,,,
440,08/21/15 04:18:01 AM,46.931,,,,,
441,08/21/15 05:18:01 AM,46.211,,,,,
442,08/21/15 06:18:01 AM,43.900,,,,,
443,08/21/15 07:18:01 AM,43.990,,,,,
444,08/21/15 08:18:01 AM,44.856,,,,,
445,08/21/15 09:18:01 AM,45.444,,,,,
446,08/21/15 10:18:01 AM,44.582,,,,,
447,08/21/15 11:18:01 AM,45.761,,,,,
448,08/21/15 12:18:01 PM,46.886,,,,,
449,08/21/15 01:18:01 PM,45.986,,,,,
450,08/21/15 02:18:01 PM,44.127,,,,,
451,08/21/15 03:18:01 PM,45.851,,,,,
452,08/21/15 04:18:01 PM,45.307,,,,,
453,08/21/15 05:18:01 PM,43.396,,,,,
454,08/21/15 06:18:01 PM,43.579,,,,,
455,08/21/15 07:18:01 PM,44.764,,,,,
456,08/21/15 08:18:01 PM,43.488,,,,,
457,08/21/15 09:18:01 PM,42.984,,,,,
458,08/21/15 10:18:01 PM,44.127,,,,,
459,08/21/15 11:18:01 PM,43.030,,,,,
460,08/22/15 12:18:01 AM,43.579,,,,,
461,08/22/15 01:18:01 AM,43.945,,,,,
462,08/22/15 02:18:01 AM,43.990,,,,,
463,08/22/15 03:18:01 AM,43.945,,,,,
464,08/22/15 04:18:01 AM,44.082,,,,,
465,08/22/15 05:18:01 AM,44.127,,,,,
466,08/22/15 06:18:01 AM,44.082,,,,,
467,08/22/15 07:18:01 AM,44.037,,,,,
468,08/22/15 08:18:01 AM,44.218,,,,,
469,08/22/15 09:18:01 AM,44.537,,,,,
470,08/22/15 10:18:01 AM,45.217,,,,,
471,08/22/15 11:18:01 AM,45.986,,,,,
472,08/22/15 12:18:01 PM,46.841,,,,,
473,08/22/15 01:18:01 PM,47.422,,,,,
474,08/22/15 02:18:01 PM,47.467,,,,,
475,08/22/15 03:18:01 PM,47.019,,,,,
476,08/22/15 04:18:01 PM,47.019,,,,,
477,08/22/15 05:18:01 PM,46.974,,,,,
478,08/22/15 06:18:01 PM,46.886,,,,,
479,08/22/15 07:18:01 PM,46.211,,,,,
480,08/22/15 08:18:01 PM,46.166,,,,,
481,08/22/15 09:18:01 PM,46.481,,,,,
482,08/22/15 10:18:01 PM,46.481,,,,,
483,08/22/15 11:18:01 PM,46.346,,,,,
484,08/23/15 12:18:01 AM,46.256,,,,,
485,08/23/15 01:18:01 AM,46.121,,,,,
486,08/23/15 02:18:01 AM,46.031,,,,,
487,08/23/15 03:18:01 AM,45.851,,,,,
488,08/23/15 04:18:01 AM,45.761,,,,,
489,08/23/15 05:18:01 AM,45.624,,,,,
490,08/23/15 06:18:01 AM,45.489,,,,,
491,08/23/15 07:18:01 AM,45.399,,,,,
492,08/23/15 08:18:01 AM,45.444,,,,,
493,08/23/15 09:18:01 AM,45.851,,,,,
494,08/23/15 10:18:01 AM,46.481,,,,,
495,08/23/15 11:18:01 AM,47.289,,,,,
496,08/23/15 12:18:01 PM,48.004,,,,,
497,08/23/15 01:18:01 PM,48.450,,,,,
498,08/23/15 02:18:01 PM,49.028,,,,,
499,08/23/15 03:18:01 PM,49.204,,,,,
500,08/23/15 04:18:01 PM,48.895,,,,,
501,08/23/15 05:18:01 PM,48.628,,,,,
502,08/23/15 06:18:01 PM,48.717,,,,,
503,08/23/15 07:18:01 PM,48.450,,,,,
504,08/23/15 08:18:01 PM,48.137,,,,,
505,08/23/15 09:18:01 PM,47.914,,,,,
506,08/23/15 10:18:01 PM,47.826,,,,,
507,08/23/15 11:18:01 PM,47.647,,,,,
508,08/24/15 12:18:01 AM,47.512,,,,,
509,08/24/15 01:18:01 AM,47.289,,,,,
510,08/24/15 02:18:01 AM,47.154,,,,,
511,08/24/15 03:18:01 AM,47.064,,,,,
512,08/24/15 04:18:01 AM,46.931,,,,,
513,08/24/15 05:18:01 AM,46.886,,,,,
514,08/24/15 06:18:01 AM,46.841,,,,,
515,08/24/15 07:18:01 AM,46.751,,,,,
516,08/24/15 08:18:01 AM,46.931,,,,,
517,08/24/15 09:18:01 AM,47.289,,,,,
518,08/24/15 10:18:01 AM,48.004,,,,,
519,08/24/15 11:18:01 AM,48.850,,,,,
520,08/24/15 12:18:01 PM,49.249,,,,,
521,08/24/15 01:18:01 PM,49.737,,,,,
522,08/24/15 02:18:01 PM,49.561,,,,,
523,08/24/15 03:18:01 PM,49.294,,,,,
524,08/24/15 04:18:01 PM,49.649,,,,,
525,08/24/15 05:18:01 PM,49.338,,,,,
526,08/24/15 06:18:01 PM,48.983,,,,,
